StaffID,Name,Date Employed,Month Employed,Month (Text),Day Employed,Year Employed,Salary,Date of Birth,Age,Age Groups,Gender,Department,Location,Rating
Stf995346,Monti Burdus,8/20/2012,8,Aug,20,2012,52000,12/20/1998,26,Adults (36 - 45),Female,Human Resources,Abuja,Average
Stf945874,Konstantin Timblett,8/21/2012,8,Aug,21,2012,27000,12/26/1975,49,Middle Age (46 - 55),Female,Training,Abuja,Average
Stf670592,Fax Scotland,8/22/2012,8,Aug,22,2012,82000,12/24/1981,43,Adults (36 - 45),Female,Marketing,Abuja,Average
Stf267574,Isidora Guido,8/23/2012,8,Aug,23,2012,38000,12/25/1976,48,Middle Age (46 - 55),Male,Engineering,Abuja,Very Good
Stf990271,Erv Havill,8/24/2012,8,Aug,24,2012,35000,12/26/1972,52,Middle Age (46 - 55),Female,Finance,Abuja,Not Rated
Stf249611,Yoshiko Tamblingson,8/25/2012,8,Aug,25,2012,32000,12/20/1997,27,Adults (36 - 45),Male,Sales,Kaduna,Good
Stf344613,Barri Teacy,8/26/2012,8,Aug,26,2012,39000,12/18/1989,35,Adults (36 - 45),Female,Finance,Lagos,Average
Stf180895,Alisha Bloschke,8/27/2012,8,Aug,27,2012,35000,12/22/1988,36,Adults (36 - 45),Other,Product,Abuja,Average
Stf661443,Jerrilee Maginot,8/28/2012,8,Aug,28,2012,59000,12/26/1973,51,Middle Age (46 - 55),Male,Business Development,Kaduna,Average
Stf659027,Adi Seawright,8/29/2012,8,Aug,29,2012,83000,12/27/1971,53,Middle Age (46 - 55),Female,Marketing,Kaduna,Very Poor
Stf304623,Eward Astlett,8/30/2012,8,Aug,30,2012,98000,12/26/1973,51,Middle Age (46 - 55),Male,Engineering,Lagos,Average
Stf651236,Chauncey Schild,8/31/2012,8,Aug,31,2012,80000,12/25/1978,46,Middle Age (46 - 55),Female,Safety,Lagos,Very Good
Stf697485,Larissa Ingledow,9/1/2012,9,Sep,1,2012,15000,12/20/1999,25,Adults (36 - 45),Male,Sales,Kaduna,Not Rated
Stf180321,Orton Livick,9/2/2012,9,Sep,2,2012,87000,12/19/1982,42,Adults (36 - 45),Male,Cxc,Abuja,Not Rated
Stf571274,Jolynn Edkins,9/3/2012,9,Sep,3,2012,79000,12/20/1996,28,Adults (36 - 45),Female,Safety,Kaduna,Average
Stf535581,Beverie Moffet,9/4/2012,9,Sep,4,2012,30000,12/22/1990,34,Adults (36 - 45),Female,Safety,Kaduna,Average
Stf338582,Katey Cadany,9/5/2012,9,Sep,5,2012,40000,12/20/1997,27,Adults (36 - 45),Male,Cxc,Abuja,Very Poor
Stf208758,Alida Welman,9/6/2012,9,Sep,6,2012,38000,12/22/1988,36,Adults (36 - 45),Male,Human Resources,Lagos,Poor
Stf391785,Nicole Blowfelde,9/7/2012,9,Sep,7,2012,29000,12/18/1989,35,Adults (36 - 45),Female,Training,Kaduna,Very Good
Stf954973,Kelley Rounds,9/8/2012,9,Sep,8,2012,5000,12/24/1981,43,Adults (36 - 45),Female,Engineering,Kaduna,Average
Stf526482,Felice McMurty,9/9/2012,9,Sep,9,2012,79000,12/20/1996,28,Adults (36 - 45),Female,Product,Abuja,Not Rated
Stf578664,Layton Kierans,9/10/2012,9,Sep,10,2012,71000,12/25/1977,47,Middle Age (46 - 55),Male,Human Resources,Kaduna,Very Poor
Stf489933,Hedwiga Ingarfield,9/11/2012,9,Sep,11,2012,73000,12/18/1989,35,Adults (36 - 45),Female,Legal,Kaduna,Average
Stf344521,Frasquito Mosley,9/12/2012,9,Sep,12,2012,41000,12/20/1998,26,Adults (36 - 45),Other,Safety,Abuja,Not Rated
Stf754496,Amandy Jope,9/13/2012,9,Sep,13,2012,22000,12/27/1971,53,Middle Age (46 - 55),Male,Finance,Abuja,Average
Stf913427,Tarrah Wordsworth,9/14/2012,9,Sep,14,2012,10000,12/26/1973,51,Middle Age (46 - 55),Female,Product,Abuja,Poor
Stf816062,Fairfax Wallsam,9/15/2012,9,Sep,15,2012,60000,12/24/1982,42,Adults (36 - 45),Other,Sales,Abuja,Average
Stf303394,Chelsea Itzak,9/16/2012,9,Sep,16,2012,36000,12/20/1996,28,Adults (36 - 45),Male,Safety,Kaduna,Average
Stf417497,Craggie Whistlecraft,9/17/2012,9,Sep,17,2012,67000,12/23/1985,39,Adults (36 - 45),Male,Product,Abuja,Average
Stf175499,Faina Durand,9/18/2012,9,Sep,18,2012,17000,12/20/1999,25,Adults (36 - 45),Male,Sales,Kaduna,Very Poor
Stf997075,Joella Maevela,9/19/2012,9,Sep,19,2012,18000,12/23/1987,37,Adults (36 - 45),Female,Sales,Kaduna,Good
Stf644825,Virginia McConville,9/20/2012,9,Sep,20,2012,6000,12/23/1984,40,Adults (36 - 45),Female,Human Resources,Abuja,Very Good
Stf161920,Candy Aindrais,9/21/2012,9,Sep,21,2012,59000,12/18/1989,35,Adults (36 - 45),Female,Business Development,Lagos,Very Good
Stf716393,Allene Gobbet,9/22/2012,9,Sep,22,2012,44000,12/19/1970,54,Middle Age (46 - 55),Female,Engineering,Abuja,Average
Stf786439,Ruthanne Beadnell,9/23/2012,9,Sep,23,2012,100000,12/26/1975,49,Middle Age (46 - 55),Female,Finance,Kaduna,Poor
Stf746108,Ruthanne Beadnell,9/24/2012,9,Sep,24,2012,25000,12/19/1982,42,Adults (36 - 45),Female,Finance,Kaduna,Poor
Stf535764,Damien Netley,9/25/2012,9,Sep,25,2012,45000,12/19/1982,42,Adults (36 - 45),Male,Engineering,Abuja,Good
Stf626686,Rasia Fryatt,9/26/2012,9,Sep,26,2012,80000,12/23/1986,38,Adults (36 - 45),Female,Human Resources,Lagos,Not Rated
Stf514184,Bev Lashley,9/27/2012,9,Sep,27,2012,36000,12/26/1973,51,Middle Age (46 - 55),Male,Business Development,Kaduna,Very Good
Stf898601,Curtice Advani,9/28/2012,9,Sep,28,2012,86000,12/26/1973,51,Middle Age (46 - 55),Male,Product,Lagos,Good
Stf638588,Madge McCloughen,9/29/2012,9,Sep,29,2012,26000,12/25/1977,47,Middle Age (46 - 55),Other,Training,Kaduna,Poor
Stf486016,Frasier Straw,9/30/2012,9,Sep,30,2012,6000,12/19/1982,42,Adults (36 - 45),Male,Business Development,Lagos,Very Good
Stf636901,Dean Biggam,10/1/2012,10,Oct,1,2012,82000,12/23/1986,38,Adults (36 - 45),Female,Training,Abuja,Poor
Stf957724,Anni Dinse,10/2/2012,10,Oct,2,2012,45000,12/24/1983,41,Adults (36 - 45),Male,Product,Lagos,Very Poor
Stf371517,Husein Augar,10/3/2012,10,Oct,3,2012,3000,12/26/1973,51,Middle Age (46 - 55),Female,Marketing,Kaduna,Very Good
Stf213084,Shaylyn Ransbury,10/4/2012,10,Oct,4,2012,40000,12/22/1990,34,Adults (36 - 45),Female,Safety,Abuja,Poor
Stf387744,Christoph Stretton,10/5/2012,10,Oct,5,2012,73000,12/26/1972,52,Middle Age (46 - 55),Female,Business Development,Abuja,Very Good
Stf792960,Jordain Cyster,10/6/2012,10,Oct,6,2012,70000,12/20/1999,25,Adults (36 - 45),Female,Engineering,Kaduna,Poor
Stf887236,Malory Biles,10/7/2012,10,Oct,7,2012,29000,12/25/1979,45,Middle Age (46 - 55),Female,Training,Kaduna,Not Rated
Stf415655,Adey Ryal,10/8/2012,10,Oct,8,2012,91000,12/23/1984,40,Adults (36 - 45),Female,Legal,Lagos,Average
Stf415655,Adey Ryal,10/8/2012,10,Oct,8,2012,91000,12/23/1987,37,Adults (36 - 45),Female,Legal,Lagos,Not Rated
Stf737853,Sophia Reynolds,10/10/2012,10,Oct,10,2012,96000,12/24/1982,42,Adults (36 - 45),Female,Not Specified,Ondo,Very Good
Stf539992,Gabriella Graham,10/11/2012,10,Oct,11,2012,57000,12/22/1991,33,Adults (36 - 45),Female,Safety,Ogun,Good
Stf140553,Isabella Marshall,10/12/2012,10,Oct,12,2012,4000,12/21/1992,32,Adults (36 - 45),Female,Business Development,Abuja,Poor
Stf389240,Lila Knight,10/13/2012,10,Oct,13,2012,100000,12/19/1982,42,Adults (36 - 45),Female,Engineering,Enugu,Very Good
Stf240010,Emily Wobg,10/14/2012,10,Oct,14,2012,70000,12/24/1983,41,Adults (36 - 45),Female,Training,Abuja,Poor
Stf735596,Chloe Chong,10/15/2012,10,Oct,15,2012,93000,12/22/1990,34,Adults (36 - 45),Female,Legal,Niger,Very Poor
Stf923668,Ava Flores,10/16/2012,10,Oct,16,2012,17000,12/24/1981,43,Adults (36 - 45),Female,Legal,Abuja,Very Good
Stf639014,Samantha Martinex,10/17/2012,10,Oct,17,2012,36000,12/19/1982,42,Adults (36 - 45),Female,Not Specified,Abuja,Poor
Stf111102,Stella Brown,10/18/2012,10,Oct,18,2012,3000,12/18/1989,35,Adults (36 - 45),Female,Safety,Abuja,Very Good
Stf981421,Penelope Hill,10/19/2012,10,Oct,19,2012,46000,12/19/1982,42,Adults (36 - 45),Female,Business Development,Abuja,Poor
Stf939952,Olivia Campbell,10/20/2012,10,Oct,20,2012,3000,12/24/1983,41,Adults (36 - 45),Female,Engineering,Abuja,Not Rated
Stf515156,Grace Anyawu,10/21/2012,10,Oct,21,2012,14000,12/27/1969,55,Middle Age (46 - 55),Female,Training,Abuja,Average
Stf276861,Amanda Samuel,10/22/2012,10,Oct,22,2012,21000,12/24/1982,42,Adults (36 - 45),Female,Legal,Abuja,Not Rated
Stf236404,Favour Ocha,10/23/2012,10,Oct,23,2012,73000,12/19/1982,42,Adults (36 - 45),Female,Legal,Abuja,Not Rated
Stf853417,Grace Ekpo,10/24/2012,10,Oct,24,2012,27000,12/23/1986,38,Adults (36 - 45),Female,Not Specified,Abuja,Average
Stf783634,Sandra Okon,10/25/2012,10,Oct,25,2012,100000,12/24/1982,42,Adults (36 - 45),Female,Safety,Abuja,Average
Stf227083,Mary Stephen,10/26/2012,10,Oct,26,2012,15000,12/21/1994,30,Adults (36 - 45),Female,Business Development,Abuja,Very Good
Stf961041,Mia Patel,10/27/2012,10,Oct,27,2012,35000,12/19/1982,42,Adults (36 - 45),Male,Engineering,Abuja,Average
Stf667140,Daniel Adamu,10/28/2012,10,Oct,28,2012,92000,12/18/1989,35,Adults (36 - 45),Male,Training,Abuja,Poor
Stf986977,Daniel Adams,10/29/2012,10,Oct,29,2012,36000,12/21/1992,32,Adults (36 - 45),Male,Legal,Abuja,Very Good
Stf365623,Peter Job,10/30/2012,10,Oct,30,2012,87000,12/25/1977,47,Middle Age (46 - 55),Male,Legal,Abuja,Average
Stf567394,Philip Badmus,10/31/2012,10,Oct,31,2012,45000,12/17/1988,36,Adults (36 - 45),Male,Not Specified,Abuja,Average
Stf173259,Chris Hill,11/1/2012,11,Nov,1,2012,89000,12/18/1989,35,Adults (36 - 45),Male,Safety,Abuja,Good
Stf794276,Tony Mike,11/2/2012,11,Nov,2,2012,92000,12/27/1969,55,Middle Age (46 - 55),Male,Business Development,Abuja,Average
Stf660403,Sam job,11/3/2012,11,Nov,3,2012,6000,12/26/1974,50,Middle Age (46 - 55),Male,Engineering,Abuja,Poor
Stf869085,Promise Patrick,11/4/2012,11,Nov,4,2012,16000,12/22/1991,33,Adults (36 - 45),Male,Training,Abuja,Average
Stf302977,Sam Paul,11/5/2012,11,Nov,5,2012,51000,12/23/1985,39,Adults (36 - 45),Male,Legal,Abuja,Good
Stf451187,Ekong Etim,11/6/2012,11,Nov,6,2012,13000,12/20/1997,27,Adults (36 - 45),Male,Legal,Abuja,Average
Stf193405,Basil James,11/7/2012,11,Nov,7,2012,55000,12/19/1982,42,Adults (36 - 45),Male,Not Specified,Abuja,Very Poor
Stf431300,,11/8/2012,11,Nov,8,2012,13000,12/23/1985,39,Adults (36 - 45),Male,Safety,Abuja,Good
Stf876555,John Doe,11/9/2012,11,Nov,9,2012,98000,12/25/1976,48,Middle Age (46 - 55),Other,Business Development,Not Known,Not Rated
Stf329925,Jason White,11/10/2012,11,Nov,10,2012,72000,12/25/1977,47,Middle Age (46 - 55),Male,Engineering,Not Known,Poor
Stf310673,Kelvin Walker,11/11/2012,11,Nov,11,2012,78000,12/23/1986,38,Adults (36 - 45),Male,Training,Not Known,Good
Stf420787,Pet James,11/12/2012,11,Nov,12,2012,2000,12/22/1989,35,Adults (36 - 45),Male,Legal,Not Known,Very Good
Stf153321,Sani Salami,11/13/2012,11,Nov,13,2012,88000,12/22/1990,34,Adults (36 - 45),Male,Legal,Not Known,Poor
Stf479270,Dave Timi,11/14/2012,11,Nov,14,2012,17000,12/19/1970,54,Middle Age (46 - 55),Male,Not Specified,Not Known,Average
Stf572316,Michael Park,11/15/2012,11,Nov,15,2012,36000,12/24/1982,42,Adults (36 - 45),Male,Safety,Not Known,Good
Stf555856,Tyler breeze,11/16/2012,11,Nov,16,2012,3000,12/22/1990,34,Adults (36 - 45),Male,Business Development,Not Known,Good
Stf681664,Thomas  King,11/17/2012,11,Nov,17,2012,71000,12/19/1982,42,Adults (36 - 45),Male,Engineering,Not Known,Good
Stf174563,Promise Patrick,11/18/2012,11,Nov,18,2012,24000,12/23/1987,37,Adults (36 - 45),Male,Training,Not Known,Average
Stf102502,Sam Paul,11/19/2012,11,Nov,19,2012,53000,12/20/1997,27,Adults (36 - 45),Male,Legal,Not Known,Very Poor
Stf456381,Ekong Etim,11/20/2012,11,Nov,20,2012,36000,12/25/1979,45,Middle Age (46 - 55),Male,Legal,Not Known,Good
Stf749033,Basil James,11/21/2012,11,Nov,21,2012,33000,12/18/1989,35,Adults (36 - 45),Male,Not Specified,Not Known,Average
Stf167710,,11/22/2012,11,Nov,22,2012,44000,12/21/1995,29,Adults (36 - 45),Male,Safety,Not Known,Average
Stf739465,John Doe,11/23/2012,11,Nov,23,2012,67000,12/27/1969,55,Middle Age (46 - 55),Male,Business Development,Not Known,Average
Stf993798,Jason White,11/24/2012,11,Nov,24,2012,70000,12/26/1973,51,Middle Age (46 - 55),Male,Engineering,Not Known,Average
Stf231944,Kelvin Walker,11/25/2012,11,Nov,25,2012,51000,12/19/1970,54,Middle Age (46 - 55),Male,Training,Not Known,Average
Stf437177,Pet James,11/26/2012,11,Nov,26,2012,55000,12/22/1991,33,Adults (36 - 45),Male,Legal,Not Known,Good
Stf285499,Sani Salami,11/27/2012,11,Nov,27,2012,82000,12/23/1986,38,Adults (36 - 45),Male,Legal,Not Known,Poor
Stf241103,Dave Timi,11/28/2012,11,Nov,28,2012,80000,12/21/1995,29,Adults (36 - 45),Male,Not Specified,Not Known,Very Good
Stf145972,Michael Park,11/29/2012,11,Nov,29,2012,42000,12/20/1999,25,Adults (36 - 45),Male,Safety,Not Known,Good
Stf637993,Tyler breeze,11/30/2012,11,Nov,30,2012,14000,12/26/1972,52,Middle Age (46 - 55),Male,Business Development,Not Known,Not Rated
Stf156962,Thomas  King,12/1/2012,12,Dec,1,2012,12000,12/23/1987,37,Adults (36 - 45),Male,Engineering,Not Known,Average
Stf222859,Promise Patrick,12/2/2012,12,Dec,2,2012,90000,12/26/1974,50,Middle Age (46 - 55),Male,Training,Not Known,Good
Stf395757,Sam Paul,12/3/2012,12,Dec,3,2012,8000,12/25/1979,45,Middle Age (46 - 55),Male,Legal,Not Known,Good
Stf551750,Ekong Etim,12/4/2012,12,Dec,4,2012,2000,12/21/1993,31,Adults (36 - 45),Male,Legal,Not Known,Good
Stf434274,Basil James,12/5/2012,12,Dec,5,2012,39000,12/24/1982,42,Adults (36 - 45),Male,Not Specified,Not Known,Average
Stf165187,,12/6/2012,12,Dec,6,2012,27000,12/18/1989,35,Adults (36 - 45),Male,Safety,Not Known,Very Poor
Stf224998,John Doe,12/7/2012,12,Dec,7,2012,95000,12/25/1977,47,Middle Age (46 - 55),Male,Business Development,Not Known,Average
Stf536602,Jason White,12/8/2012,12,Dec,8,2012,76000,12/24/1982,42,Adults (36 - 45),Male,Engineering,Not Known,Not Rated
Stf311916,Kelvin Walker,12/9/2012,12,Dec,9,2012,57000,12/22/1991,33,Adults (36 - 45),Male,Training,Not Known,Good
Stf545774,Pet James,12/10/2012,12,Dec,10,2012,67000,12/18/1989,35,Adults (36 - 45),Male,Legal,Not Known,Average
Stf466460,Sani Salami,12/11/2012,12,Dec,11,2012,34000,12/22/1991,33,Adults (36 - 45),Male,Legal,Not Known,Not Rated
Stf177266,Dave Timi,12/12/2012,12,Dec,12,2012,22000,12/18/1989,35,Adults (36 - 45),Male,Not Specified,Not Known,Average
Stf348435,Michael Park,12/13/2012,12,Dec,13,2012,24000,12/23/1984,40,Adults (36 - 45),Male,Safety,Not Known,Average
Stf843867,Tyler breeze,12/14/2012,12,Dec,14,2012,90000,12/25/1979,45,Middle Age (46 - 55),Male,Business Development,Not Known,Not Rated
Stf391968,Thomas  King,12/15/2012,12,Dec,15,2012,98000,12/19/1970,54,Middle Age (46 - 55),Male,Engineering,Not Known,Average
Stf535022,Promise Patrick,12/16/2012,12,Dec,16,2012,100000,12/19/1982,42,Adults (36 - 45),Male,Training,Not Known,Good
Stf216438,Sam Paul,12/17/2012,12,Dec,17,2012,13000,12/24/1982,42,Adults (36 - 45),Male,Legal,Not Known,Average
Stf890277,Ekong Etim,12/18/2012,12,Dec,18,2012,28000,12/19/1982,42,Adults (36 - 45),Male,Legal,Not Known,Very Good
Stf862413,Basil James,12/19/2012,12,Dec,19,2012,48000,12/23/1985,39,Adults (36 - 45),Male,Not Specified,Not Known,Good
Stf997711,,12/20/2012,12,Dec,20,2012,99000,12/18/1989,35,Adults (36 - 45),Male,Safety,Not Known,Good
Stf952593,John Doe,12/21/2012,12,Dec,21,2012,61000,12/20/1999,25,Adults (36 - 45),Male,Business Development,Not Known,Average
Stf417377,Jason White,12/22/2012,12,Dec,22,2012,11000,12/23/1985,39,Adults (36 - 45),Male,Engineering,Not Known,Average
Stf277744,Kelvin Walker,12/23/2012,12,Dec,23,2012,83000,12/24/1982,42,Adults (36 - 45),Male,Training,Not Known,Average
Stf629737,Pet James,12/24/2012,12,Dec,24,2012,83000,12/26/1975,49,Middle Age (46 - 55),Male,Legal,Not Known,Good
Stf907635,Sani Salami,12/25/2012,12,Dec,25,2012,19000,12/25/1976,48,Middle Age (46 - 55),Male,Legal,Not Known,Average
Stf409102,Dave Timi,12/26/2012,12,Dec,26,2012,25000,12/21/1995,29,Adults (36 - 45),Male,Not Specified,Not Known,Average
Stf426976,Michael Park,12/27/2012,12,Dec,27,2012,93000,12/21/1995,29,Adults (36 - 45),Male,Safety,Not Known,Average
Stf422067,Tyler breeze,12/28/2012,12,Dec,28,2012,43000,12/21/1994,30,Adults (36 - 45),Male,Business Development,Not Known,Average
Stf696357,Thomas  King,12/29/2012,12,Dec,29,2012,1000,12/18/1989,35,Adults (36 - 45),Male,Engineering,Not Known,Average
Stf850951,Promise Patrick,12/30/2012,12,Dec,30,2012,55000,12/25/1978,46,Middle Age (46 - 55),Male,Training,Not Known,Poor
Stf638184,Sam Paul,12/31/2012,12,Dec,31,2012,5000,12/19/1970,54,Middle Age (46 - 55),Male,Legal,Not Known,Average
Stf142231,Ekong Etim,1/1/2013,1,Jan,1,2013,46000,12/23/1985,39,Adults (36 - 45),Male,Legal,Not Known,Very Good
Stf947617,Basil James,1/2/2013,1,Jan,2,2013,36000,12/20/1996,28,Adults (36 - 45),Male,Not Specified,Not Known,Good
Stf279984,,1/3/2013,1,Jan,3,2013,37000,12/23/1987,37,Adults (36 - 45),Male,Safety,Not Known,Good
Stf928508,John Doe,1/4/2013,1,Jan,4,2013,37000,12/22/1988,36,Adults (36 - 45),Male,Business Development,Not Known,Average
Stf584321,Jason White,1/5/2013,1,Jan,5,2013,87000,12/18/1989,35,Adults (36 - 45),Male,Engineering,Not Known,Average
Stf954336,Kelvin Walker,1/6/2013,1,Jan,6,2013,18000,12/20/1996,28,Adults (36 - 45),Male,Training,Not Known,Average
Stf734825,Pet James,1/7/2013,1,Jan,7,2013,11000,12/19/1970,54,Middle Age (46 - 55),Male,Legal,Not Known,Good
Stf654148,Sani Salami,1/8/2013,1,Jan,8,2013,45000,12/21/1993,31,Adults (36 - 45),Male,Legal,Not Known,Good
Stf418990,Dave Timi,1/9/2013,1,Jan,9,2013,36000,12/21/1995,29,Adults (36 - 45),Male,Not Specified,Not Known,Very Poor
Stf923494,Michael Park,1/10/2013,1,Jan,10,2013,52000,12/21/1994,30,Adults (36 - 45),Male,Safety,Not Known,Very Poor
Stf105658,Tyler breeze,1/11/2013,1,Jan,11,2013,67000,12/23/1986,38,Adults (36 - 45),Male,Business Development,Not Known,Average
Stf760368,Thomas  King,1/12/2013,1,Jan,12,2013,74000,12/24/1981,43,Adults (36 - 45),Male,Engineering,Not Known,Average
Stf243455,Promise Patrick,1/13/2013,1,Jan,13,2013,90000,12/25/1979,45,Middle Age (46 - 55),Male,Training,Not Known,Good
Stf626139,Sam Paul,1/14/2013,1,Jan,14,2013,10000,12/18/1989,35,Adults (36 - 45),Male,Legal,Not Known,Average
Stf684232,Ekong Etim,1/15/2013,1,Jan,15,2013,96000,12/22/1991,33,Adults (36 - 45),Male,Legal,Not Known,Poor
Stf631494,Basil James,1/16/2013,1,Jan,16,2013,9000,12/26/1975,49,Middle Age (46 - 55),Male,Not Specified,Not Known,Very Good
Stf331497,,1/17/2013,1,Jan,17,2013,24000,12/23/1984,40,Adults (36 - 45),Male,Safety,Not Known,Average
Stf747376,John Doe,1/18/2013,1,Jan,18,2013,78000,12/25/1976,48,Middle Age (46 - 55),Male,Business Development,Not Known,Average
Stf613857,Jason White,1/19/2013,1,Jan,19,2013,41000,12/26/1972,52,Middle Age (46 - 55),Male,Engineering,Not Known,Good
Stf340916,Kelvin Walker,1/20/2013,1,Jan,20,2013,22000,12/20/1999,25,Adults (36 - 45),Male,Training,Not Known,Not Rated
Stf183455,Pet James,1/21/2013,1,Jan,21,2013,37000,12/26/1972,52,Middle Age (46 - 55),Male,Legal,Not Known,Poor
Stf636376,Sani Salami,1/22/2013,1,Jan,22,2013,4000,12/19/1982,42,Adults (36 - 45),Male,Legal,Not Known,Good
Stf639407,Dave Timi,1/23/2013,1,Jan,23,2013,48000,12/27/1971,53,Middle Age (46 - 55),Male,Not Specified,Not Known,Average
Stf201083,Michael Park,1/24/2013,1,Jan,24,2013,27000,12/25/1978,46,Middle Age (46 - 55),Male,Safety,Abuja,Poor
Stf776236,Tyler breeze,1/25/2013,1,Jan,25,2013,7000,12/24/1980,44,Adults (36 - 45),Male,Business Development,Ogun,Average
Stf556371,Thomas  King,1/26/2013,1,Jan,26,2013,51000,12/21/1993,31,Adults (36 - 45),Male,Engineering,Ogun,Poor
Stf957316,Promise Patrick,1/27/2013,1,Jan,27,2013,13000,12/26/1975,49,Middle Age (46 - 55),Male,Training,Ogun,Average
Stf313511,Sam Paul,1/28/2013,1,Jan,28,2013,25000,12/20/1998,26,Adults (36 - 45),Male,Legal,Ogun,Poor
Stf513305,Ekong Etim,1/29/2013,1,Jan,29,2013,36000,12/25/1979,45,Middle Age (46 - 55),Male,Legal,Ogun,Average
Stf334656,Basil James,1/30/2013,1,Jan,30,2013,48000,12/18/1989,35,Adults (36 - 45),Male,Not Specified,Ogun,Average
Stf765584,,1/31/2013,1,Jan,31,2013,34000,12/25/1977,47,Middle Age (46 - 55),Male,Safety,Ogun,Average
Stf118774,John Doe,2/1/2013,2,Feb,1,2013,57000,12/18/1989,35,Adults (36 - 45),Male,Business Development,Ogun,Average
Stf174693,Jason White,2/2/2013,2,Feb,2,2013,6000,12/25/1978,46,Middle Age (46 - 55),Male,Engineering,Ogun,Very Poor
Stf712589,Kelvin Walker,2/3/2013,2,Feb,3,2013,35000,12/22/1991,33,Adults (36 - 45),Male,Training,Ogun,Average
Stf513770,Pet James,2/4/2013,2,Feb,4,2013,61000,12/21/1995,29,Adults (36 - 45),Male,Legal,Ogun,Very Good
Stf646513,Sani Salami,2/5/2013,2,Feb,5,2013,51000,12/23/1985,39,Adults (36 - 45),Male,Legal,Ogun,Average
Stf666990,Dave Timi,2/6/2013,2,Feb,6,2013,22000,12/19/1970,54,Middle Age (46 - 55),Male,Not Specified,Ogun,Average
Stf195589,Michael Park,2/7/2013,2,Feb,7,2013,17000,12/18/1989,35,Adults (36 - 45),Male,Safety,Ogun,Good
Stf552998,Tyler breeze,2/8/2013,2,Feb,8,2013,44000,12/26/1974,50,Middle Age (46 - 55),Male,Business Development,Ogun,Very Good
Stf465427,Thomas  King,2/9/2013,2,Feb,9,2013,77000,12/23/1986,38,Adults (36 - 45),Male,Engineering,Ogun,Very Good
Stf773350,Promise Patrick,2/10/2013,2,Feb,10,2013,68000,12/22/1988,36,Adults (36 - 45),Male,Training,Ogun,Poor
Stf903139,Sam Paul,2/11/2013,2,Feb,11,2013,15000,12/19/1970,54,Middle Age (46 - 55),Male,Legal,Ogun,Good
Stf685952,Ekong Etim,2/12/2013,2,Feb,12,2013,87000,12/19/1982,42,Adults (36 - 45),Male,Legal,Ogun,Not Rated
Stf633280,Basil James,2/13/2013,2,Feb,13,2013,93000,12/26/1975,49,Middle Age (46 - 55),Male,Not Specified,Ogun,Not Rated
Stf303492,,2/14/2013,2,Feb,14,2013,53000,12/26/1972,52,Middle Age (46 - 55),Male,Safety,Ogun,Good
Stf918784,John Doe,2/15/2013,2,Feb,15,2013,11000,12/19/1970,54,Middle Age (46 - 55),Male,Business Development,Ogun,Good
Stf616882,Jason White,2/16/2013,2,Feb,16,2013,93000,12/26/1975,49,Middle Age (46 - 55),Male,Engineering,Ogun,Average
Stf646899,Kelvin Walker,2/17/2013,2,Feb,17,2013,95000,12/24/1982,42,Adults (36 - 45),Male,Training,Ogun,Good
Stf543694,Pet James,2/18/2013,2,Feb,18,2013,63000,12/23/1985,39,Adults (36 - 45),Male,Legal,Ogun,Poor
Stf140131,Sani Salami,2/19/2013,2,Feb,19,2013,4000,12/22/1991,33,Adults (36 - 45),Male,Legal,Ogun,Very Good
Stf401598,Dave Timi,2/20/2013,2,Feb,20,2013,19000,12/26/1975,49,Middle Age (46 - 55),Male,Not Specified,Ogun,Average
Stf692173,Michael Park,2/21/2013,2,Feb,21,2013,70000,12/21/1995,29,Adults (36 - 45),Male,Safety,Ogun,Average
Stf206798,Tyler breeze,2/22/2013,2,Feb,22,2013,13000,12/21/1993,31,Adults (36 - 45),Male,Business Development,Ogun,Average
Stf728850,Thomas  King,2/23/2013,2,Feb,23,2013,55000,12/20/1997,27,Adults (36 - 45),Male,Engineering,Ogun,Good
Stf897472,Promise Patrick,2/24/2013,2,Feb,24,2013,21000,12/18/1989,35,Adults (36 - 45),Male,Training,Ogun,Poor
Stf294052,Sam Paul,2/25/2013,2,Feb,25,2013,41000,12/23/1985,39,Adults (36 - 45),Male,Legal,Ogun,Very Poor
Stf382208,Ekong Etim,2/26/2013,2,Feb,26,2013,90000,12/20/1998,26,Adults (36 - 45),Male,Legal,Ogun,Average
Stf360673,Basil James,2/27/2013,2,Feb,27,2013,39000,12/27/1971,53,Middle Age (46 - 55),Male,Not Specified,Ogun,Poor
Stf613441,,2/28/2013,2,Feb,28,2013,9000,12/23/1984,40,Adults (36 - 45),Male,Safety,Ogun,Very Poor
Stf566550,John Doe,3/1/2013,3,Mar,1,2013,24000,12/19/1970,54,Middle Age (46 - 55),Male,Business Development,Ogun,Not Rated
Stf485891,Jason White,3/2/2013,3,Mar,2,2013,11000,12/25/1977,47,Middle Age (46 - 55),Male,Engineering,Ogun,Average
Stf775397,Kelvin Walker,3/3/2013,3,Mar,3,2013,97000,12/26/1975,49,Middle Age (46 - 55),Male,Training,Ogun,Average
Stf660002,Pet James,3/4/2013,3,Mar,4,2013,94000,12/23/1984,40,Adults (36 - 45),Male,Legal,Ogun,Very Good
Stf162744,Sani Salami,3/5/2013,3,Mar,5,2013,72000,12/21/1995,29,Adults (36 - 45),Male,Legal,Ogun,Very Good
